CODIGO,DESCRICAO
90318012,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Dinamômetros e rugosímetros Rugosímetros"
90318020,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Máquinas para medição tridimensional"
90318030,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Metros padrões"
90318040,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Aparelhos digitais, de uso em veículos automóveis, para medida e indicação de múltiplas grandezas tais como: velocidade média, consumos instantâneo e médio e autonomia (computador de bordo)"
90318050,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Aparelhos para análise de têxteis, computadorizados"
90318060,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Células de carga"
9031809,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Outros"
90318091,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Outros Para controle dimensional de pneumáticos, em condições de carga"
90318099,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Outros instrumentos, aparelhos e máquinas Outros Outros"
903190,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Partes e acessórios"
90319010,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Partes e acessórios De bancos de ensaio"
90319090,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos, aparelhos e máquinas de medida ou controle, não especificados nem compreendidos noutras posições do presente Capítulo; projetores de perfis.- Partes e acessórios Outros"
9032,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos."
903210,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Termostatos"
90321010,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Termostatos De expansão de fluidos"
90321090,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Termostatos Outros"
90322000,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Manostatos (pressostatos)"
90328,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:"
90328100,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Hidráulicos ou pneumáticos"
903289,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros"
9032891,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Reguladores de voltagem"
90328911,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Reguladores de voltagem Eletrônicos"
90328919,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Reguladores de voltagem Outros"
9032892,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Controladores eletrônicos do tipo utilizado em veículos automóveis"
90328921,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Controladores eletrônicos do tipo utilizado em veículos automóveis De sistemas antibloqueantes de freio (travão) (ABS)"
90328922,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Controladores eletrônicos do tipo utilizado em veículos automóveis De sistemas de suspensão"
90328923,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Controladores eletrônicos do tipo utilizado em veículos automóveis De sistemas de transmissão"
90328924,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Controladores eletrônicos do tipo utilizado em veículos automóveis De sistemas de ignição"
90328925,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Controladores eletrônicos do tipo utilizado em veículos automóveis De sistemas de injeção"
90328929,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Controladores eletrônicos do tipo utilizado em veículos automóveis Outros"
90328930,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Equipamentos digitais para controle de veículos ferroviários"
9032898,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Outros, para regulação ou controle de grandezas não elétricas"
90328981,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Outros, para regulação ou controle de grandezas não elétricas De pressão"
90328982,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Outros, para regulação ou controle de grandezas não elétricas De temperatura"
90328983,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Outros, para regulação ou controle de grandezas não elétricas De umidade"
90328984,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Outros, para regulação ou controle de grandezas não elétricas De velocidade de motores elétricos por variação de frequência"
90328989,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Outros, para regulação ou controle de grandezas não elétricas Outros"
90328990,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Outros instrumentos e aparelhos:-- Outros Outros"
903290,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Partes e acessórios"
90329010,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Partes e acessórios Circuitos impressos com componentes elétricos ou eletrônicos, montados"
9032909,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Partes e acessórios Outros"
90329091,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Partes e acessórios Outros De termostatos"
90329099,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Instrumentos e aparelhos para regulação ou controle, automáticos.- Partes e acessórios Outros Outros"
90330000,"Instrumentos e aparelhos de óptica, de fotografia, de cinematografia, de medida, de controle ou de precisão; instrumentos e aparelhos médico-cirúrgicos; suas partes e acessórios.Partes e acessórios não especificados nem compreendidos noutras posições do presente Capítulo, para máquinas, aparelhos, instrumentos ou artigos do Capítulo 90."
91,Artigos de relojoaria.
9101,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê)."
91011,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:"
91011100,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente mecânico"
91011900,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- Outros"
91012,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Outros relógios de pulso, mesmo com contador de tempo incorporado:"
91012100,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Outros relógios de pulso, mesmo com contador de tempo incorporado:-- De corda automática"
91012900,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Outros relógios de pulso, mesmo com contador de tempo incorporado:-- Outros"
91019,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Outros:"
91019100,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Outros:-- Funcionando eletricamente"
91019900,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), com caixa de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê).- Outros:-- Outros"
9102,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01."
91021,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:"
910211,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente mecânico"
91021110,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente mecânico Com caixa de metal comum"
91021190,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente mecânico Outros"
910212,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente optoeletrônico"
91021210,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente optoeletrônico Com caixa de metal comum"
91021220,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente optoeletrônico Com caixa de plástico, exceto as reforçadas com fibra de vidro"
91021290,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- De mostrador exclusivamente optoeletrônico Outros"
91021900,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Relógios de pulso, funcionando eletricamente, mesmo com contador de tempo incorporado:-- Outros"
91022,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Outros relógios de pulso, mesmo com contador de tempo incorporado:"
91022100,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Outros relógios de pulso, mesmo com contador de tempo incorporado:-- De corda automática"
91022900,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Outros relógios de pulso, mesmo com contador de tempo incorporado:-- Outros"
91029,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Outros:"
91029100,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Outros:-- Funcionando eletricamente"
91029900,"Artigos de relojoaria.Relógios de pulso, relógios de bolso e relógios semelhantes (incluindo os contadores de tempo dos mesmos tipos), exceto os da posição 91.01.- Outros:-- Outros"
9103,"Artigos de relojoaria.Despertadores e outros relógios, com mecanismo de pequeno volume."
91031000,"Artigos de relojoaria.Despertadores e outros relógios, com mecanismo de pequeno volume.- Funcionando eletricamente"
91039000,"Artigos de relojoaria.Despertadores e outros relógios, com mecanismo de pequeno volume.- Outros"
91040000,"Artigos de relojoaria.Relógios para painéis de instrumentos e relógios semelhantes, para automóveis, veículos aéreos, embarcações ou para outros veículos."
9105,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume."
91051,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Despertadores:"
91051100,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Despertadores:-- Funcionando eletricamente"
91051900,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Despertadores:-- Outros"
91052,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Relógios de parede:"
91052100,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Relógios de parede:-- Funcionando eletricamente"
91052900,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Relógios de parede:-- Outros"
91059,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Outros:"
91059100,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Outros:-- Funcionando eletricamente"
91059900,"Artigos de relojoaria.Despertadores, relógios de pêndulo (pêndulas), outros relógios e artigos de relojoaria semelhantes, exceto os com mecanismo de pequeno volume.- Outros:-- Outros"
9106,"Artigos de relojoaria.Aparelhos de controle do tempo e contadores de tempo, com mecanismo de relojoaria ou com motor síncrono (por exemplo, relógios de ponto, relógios datadores, contadores de horas)."
91061000,"Artigos de relojoaria.Aparelhos de controle do tempo e contadores de tempo, com mecanismo de relojoaria ou com motor síncrono (por exemplo, relógios de ponto, relógios datadores, contadores de horas).- Relógios de ponto; relógios datadores e contadores de horas"
91069000,"Artigos de relojoaria.Aparelhos de controle do tempo e contadores de tempo, com mecanismo de relojoaria ou com motor síncrono (por exemplo, relógios de ponto, relógios datadores, contadores de horas).- Outros"
910700,"Artigos de relojoaria.Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de mecanismo de relojoaria ou com motor síncrono."
91070010,"Artigos de relojoaria.Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de mecanismo de relojoaria ou com motor síncrono.Interruptores horários"
91070090,"Artigos de relojoaria.Interruptores horários e outros aparelhos que permitam acionar um mecanismo em tempo determinado, munidos de mecanismo de relojoaria ou com motor síncrono.Outros"
9108,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados."
91081,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- Funcionando eletricamente:"
910811,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- Funcionando eletricamente:-- De mostrador exclusivamente mecânico ou com um dispositivo que permita incorporar um mostrador mecânico"
91081110,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- Funcionando eletricamente:-- De mostrador exclusivamente mecânico ou com um dispositivo que permita incorporar um mostrador mecânico Para relógios das posições 91.01 ou 91.02"
91081190,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- Funcionando eletricamente:-- De mostrador exclusivamente mecânico ou com um dispositivo que permita incorporar um mostrador mecânico Outros"
91081200,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- Funcionando eletricamente:-- De mostrador exclusivamente optoeletrônico"
91081900,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- Funcionando eletricamente:-- Outros"
91082000,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- De corda automática"
91089000,"Artigos de relojoaria.Mecanismos de pequeno volume para relógios, completos e montados.- Outros"
9109,"Artigos de relojoaria.Mecanismos de relojoaria, completos e montados, exceto de pequeno volume."
91091000,"Artigos de relojoaria.Mecanismos de relojoaria, completos e montados, exceto de pequeno volume.- Funcionando eletricamente"
91099000,"Artigos de relojoaria.Mecanismos de relojoaria, completos e montados, exceto de pequeno volume.- Outros"
9110,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria."
91101,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria.- De pequeno volume:"
911011,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria.- De pequeno volume:-- Mecanismos completos, não montados ou parcialmente montados (chablons)"
91101110,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria.- De pequeno volume:-- Mecanismos completos, não montados ou parcialmente montados (chablons) Para relógios das posições 91.01 ou 91.02"
91101190,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria.- De pequeno volume:-- Mecanismos completos, não montados ou parcialmente montados (chablons) Outros"
91101200,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria.- De pequeno volume:-- Mecanismos incompletos, montados"
91101900,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria.- De pequeno volume:-- Esboços"
91109000,"Artigos de relojoaria.Mecanismos de relojoaria completos, não montados ou parcialmente montados (chablons); mecanismos de relojoaria incompletos, montados; esboços de mecanismos de relojoaria.- Outros"
9111,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes."
91111000,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Caixas de metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê)"
911120,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Caixas de metais comuns, mesmo dourados ou prateados"
91112010,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Caixas de metais comuns, mesmo dourados ou prateados De latão, em esboço"
91112090,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Caixas de metais comuns, mesmo dourados ou prateados Outras"
91118000,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Outras caixas"
911190,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Partes"
91119010,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Partes Fundos de metais comuns"
91119090,"Artigos de relojoaria.Caixas de relógios das posições 91.01 ou 91.02, e suas partes.- Partes Outras"
9112,"Artigos de relojoaria.Caixas e semelhantes de artigos de relojoaria, e suas partes."
91122000,"Artigos de relojoaria.Caixas e semelhantes de artigos de relojoaria, e suas partes.- Caixas e semelhantes"
91129000,"Artigos de relojoaria.Caixas e semelhantes de artigos de relojoaria, e suas partes.- Partes"
9113,"Artigos de relojoaria.Pulseiras de relógios, e suas partes."
91131000,"Artigos de relojoaria.Pulseiras de relógios, e suas partes.- De metais preciosos ou de metais folheados ou chapeados de metais preciosos (plaquê)"
